,idscrap,time_saved,minutes,theorique
340,132,2018-11-19 19:22:38.841948,14,True
341,132,2018-11-19 19:22:38.844381,36,False
342,132,2018-11-19 19:22:38.846496,44,True
343,133,2018-11-19 19:23:05.056475,9,False
344,133,2018-11-19 19:23:05.059193,13,True
345,133,2018-11-19 19:23:05.061316,35,False
346,133,2018-11-19 19:23:05.063459,43,True
347,134,2018-11-19 19:23:31.268028,9,False
348,134,2018-11-19 19:23:31.270758,13,True
349,134,2018-11-19 19:23:31.272884,35,False
350,134,2018-11-19 19:23:31.274959,43,True
351,135,2018-11-19 19:23:57.380039,9,False
352,135,2018-11-19 19:23:57.382744,13,True
353,135,2018-11-19 19:23:57.384873,35,False
354,135,2018-11-19 19:23:57.386965,43,True
355,136,2018-11-19 19:24:23.595945,8,False
356,136,2018-11-19 19:24:23.598656,12,True
357,136,2018-11-19 19:24:23.600791,34,False
358,136,2018-11-19 19:24:23.602886,42,True
359,137,2018-11-19 19:24:49.912053,7,False
360,137,2018-11-19 19:24:49.914751,12,True
361,137,2018-11-19 19:24:49.916883,34,False
362,137,2018-11-19 19:24:49.918978,42,True
363,138,2018-11-19 19:25:16.740145,6,False
364,138,2018-11-19 19:25:16.742846,11,True
365,138,2018-11-19 19:25:16.744982,32,False
366,138,2018-11-19 19:25:16.747078,41,True
367,139,2018-11-19 19:25:43.160029,6,False
368,139,2018-11-19 19:25:43.162744,11,True
369,139,2018-11-19 19:25:43.164882,32,False
370,139,2018-11-19 19:25:43.166977,41,True
371,140,2018-11-19 19:26:09.476447,4,False
372,140,2018-11-19 19:26:09.479207,10,True
373,140,2018-11-19 19:26:09.481333,31,False
374,140,2018-11-19 19:26:09.483454,40,True
375,141,2018-11-19 19:26:35.690448,4,False
376,141,2018-11-19 19:26:35.693795,10,True
377,141,2018-11-19 19:26:35.696227,31,False
378,141,2018-11-19 19:26:35.698406,40,True
379,142,2018-11-19 19:27:02.316259,3,False
380,142,2018-11-19 19:27:02.318980,9,True
381,142,2018-11-19 19:27:02.321117,26,False
382,142,2018-11-19 19:27:02.323222,39,True
383,143,2018-11-19 19:27:29.248047,3,False
384,143,2018-11-19 19:27:29.250769,9,True
385,143,2018-11-19 19:27:29.252906,26,False
386,143,2018-11-19 19:27:29.255005,39,True
387,144,2018-11-19 19:27:55.667663,5,False
388,144,2018-11-19 19:27:55.670415,9,True
389,144,2018-11-19 19:27:55.672560,26,False
390,144,2018-11-19 19:27:55.674662,39,True
391,145,2018-11-19 19:28:21.987079,4,False
392,145,2018-11-19 19:28:21.989796,8,True
393,145,2018-11-19 19:28:21.991939,25,False
394,145,2018-11-19 19:28:21.994042,38,True
395,146,2018-11-19 19:28:48.195773,4,False
396,146,2018-11-19 19:28:48.198392,8,True
397,146,2018-11-19 19:28:48.200540,25,False
398,146,2018-11-19 19:28:48.202640,38,True
399,147,2018-11-19 19:29:14.412192,3,False
400,147,2018-11-19 19:29:14.414928,7,True
401,147,2018-11-19 19:29:14.417074,24,False
402,147,2018-11-19 19:29:14.419170,37,True
403,148,2018-11-19 19:29:40.627574,3,False
404,148,2018-11-19 19:29:40.630314,7,True
405,148,2018-11-19 19:29:40.632458,24,False
406,148,2018-11-19 19:29:40.634575,37,True
407,149,2018-11-19 19:30:07.251563,2,False
408,149,2018-11-19 19:30:07.254310,6,True
409,149,2018-11-19 19:30:07.256461,23,False
410,149,2018-11-19 19:30:07.258564,36,True
411,150,2018-11-19 19:30:34.384053,4,False
412,150,2018-11-19 19:30:34.386761,6,True
413,150,2018-11-19 19:30:34.388893,23,False
414,150,2018-11-19 19:30:34.390997,36,True
415,151,2018-11-19 19:31:00.804026,4,False
416,151,2018-11-19 19:31:00.806998,6,True
417,151,2018-11-19 19:31:00.809166,22,False
418,151,2018-11-19 19:31:00.811288,35,True
419,152,2018-11-19 19:31:27.327886,3,False
420,152,2018-11-19 19:31:27.330591,5,True
421,152,2018-11-19 19:31:27.332731,22,False
422,152,2018-11-19 19:31:27.334832,35,True
423,153,2018-11-19 19:31:53.540144,3,False
424,153,2018-11-19 19:31:53.542850,5,True
425,153,2018-11-19 19:31:53.544981,22,False
426,153,2018-11-19 19:31:53.547076,35,True
427,154,2018-11-19 19:32:19.859528,2,False
428,154,2018-11-19 19:32:19.862270,4,True
429,154,2018-11-19 19:32:19.864448,21,False
430,154,2018-11-19 19:32:19.866559,34,True
431,155,2018-11-19 19:32:46.176144,2,False
432,155,2018-11-19 19:32:46.178885,4,True
433,155,2018-11-19 19:32:46.181063,21,False
434,155,2018-11-19 19:32:46.183155,34,True
435,155,2018-11-19 19:32:46.185324,41,False
436,156,2018-11-19 19:33:12.595898,1,False
437,156,2018-11-19 19:33:12.598880,3,True
438,156,2018-11-19 19:33:12.601078,20,False
439,156,2018-11-19 19:33:12.603171,33,True
440,156,2018-11-19 19:33:12.605332,40,False
441,157,2018-11-19 19:33:39.112873,1,False
442,157,2018-11-19 19:33:39.115616,3,True
443,157,2018-11-19 19:33:39.117747,20,False
444,157,2018-11-19 19:33:39.119919,33,True
445,157,2018-11-19 19:33:39.122083,40,False
446,158,2018-11-19 19:34:06.152290,2,True
447,158,2018-11-19 19:34:06.155005,19,False
448,158,2018-11-19 19:34:06.157139,32,True
449,158,2018-11-19 19:34:06.159258,39,False
450,159,2018-11-19 19:34:32.364253,2,True
451,159,2018-11-19 19:34:32.366955,19,False
452,159,2018-11-19 19:34:32.369092,32,True
453,159,2018-11-19 19:34:32.371207,39,False
454,160,2018-11-19 19:34:58.579839,2,True
455,160,2018-11-19 19:34:58.582546,19,False
456,160,2018-11-19 19:34:58.584692,32,True
457,160,2018-11-19 19:34:58.586791,39,False
458,161,2018-11-19 19:35:25.099973,1,True
459,161,2018-11-19 19:35:25.102679,18,False
460,161,2018-11-19 19:35:25.105124,31,True
461,161,2018-11-19 19:35:25.107287,38,False
462,162,2018-11-19 19:35:51.316087,1,True
463,162,2018-11-19 19:35:51.318779,18,False
464,162,2018-11-19 19:35:51.320921,31,True
465,162,2018-11-19 19:35:51.323021,38,False
466,163,2018-11-19 19:36:19.167862,17,False
467,163,2018-11-19 19:36:19.170573,30,True
468,163,2018-11-19 19:36:19.172727,37,False
469,164,2018-11-19 19:36:48.354853,16,False
470,164,2018-11-19 19:36:48.357614,30,True
471,164,2018-11-19 19:36:48.359781,37,False
472,165,2018-11-19 19:37:14.563767,15,False
473,165,2018-11-19 19:37:14.568218,29,True
474,165,2018-11-19 19:37:14.572142,36,False
475,166,2018-11-19 19:37:42.012651,15,False
476,166,2018-11-19 19:37:42.015370,29,True
477,166,2018-11-19 19:37:42.017486,36,False
478,167,2018-11-19 19:38:08.327693,15,False
479,167,2018-11-19 19:38:08.330400,28,True
480,167,2018-11-19 19:38:08.332541,35,False
481,168,2018-11-19 19:38:34.439834,15,False
482,168,2018-11-19 19:38:34.442558,28,True
483,168,2018-11-19 19:38:34.444711,35,False
484,169,2018-11-19 19:39:00.655598,15,False
485,169,2018-11-19 19:39:00.658356,27,True
486,169,2018-11-19 19:39:00.660530,32,False
487,170,2018-11-19 19:39:26.870932,14,False
488,170,2018-11-19 19:39:26.873697,27,True
489,170,2018-11-19 19:39:26.875865,32,False
490,171,2018-11-19 19:39:56.259343,14,False
491,171,2018-11-19 19:39:56.262067,27,True
492,171,2018-11-19 19:39:56.264217,32,False
493,172,2018-11-19 19:40:23.291936,13,False
494,172,2018-11-19 19:40:23.294650,26,True
495,172,2018-11-19 19:40:23.296807,31,False
496,173,2018-11-19 19:40:49.507393,12,False
497,173,2018-11-19 19:40:49.510117,26,True
498,173,2018-11-19 19:40:49.512263,31,False
499,174,2018-11-19 19:41:16.234984,11,False
500,174,2018-11-19 19:41:16.237704,25,True
501,174,2018-11-19 19:41:16.239861,30,False
502,175,2018-11-19 19:41:42.654846,11,False
503,175,2018-11-19 19:41:42.657607,25,True
504,175,2018-11-19 19:41:42.659769,30,False
505,176,2018-11-19 19:42:08.868126,9,False
506,176,2018-11-19 19:42:08.871021,24,True
507,176,2018-11-19 19:42:08.873172,29,False
508,176,2018-11-19 19:42:08.875299,59,True
509,177,2018-11-19 19:42:35.175249,9,False
510,177,2018-11-19 19:42:35.179075,24,True
511,177,2018-11-19 19:42:35.181414,31,False
512,177,2018-11-19 19:42:35.183703,59,True
513,178,2018-11-19 19:43:01.707640,8,False
514,178,2018-11-19 19:43:01.710720,23,True
515,178,2018-11-19 19:43:01.712949,30,False
516,178,2018-11-19 19:43:01.715049,58,True
517,179,2018-11-19 19:43:28.237902,8,False
518,179,2018-11-19 19:43:28.240638,23,True
519,179,2018-11-19 19:43:28.242815,30,False
520,179,2018-11-19 19:43:28.244952,58,True
521,180,2018-11-19 19:43:55.167581,8,False
522,180,2018-11-19 19:43:55.170296,23,True
523,180,2018-11-19 19:43:55.172725,30,False
524,180,2018-11-19 19:43:55.174853,58,True
525,181,2018-11-19 19:44:21.380443,8,False
526,181,2018-11-19 19:44:21.384114,22,True
527,181,2018-11-19 19:44:21.386242,29,False
528,181,2018-11-19 19:44:21.388436,57,True
529,182,2018-11-19 19:44:47.591991,8,False
530,182,2018-11-19 19:44:47.594715,22,True
531,182,2018-11-19 19:44:47.596900,29,False
532,182,2018-11-19 19:44:47.599008,40,False
533,182,2018-11-19 19:44:47.601261,57,True
534,183,2018-11-19 19:45:13.804657,7,False
535,183,2018-11-19 19:45:13.807397,21,True
536,183,2018-11-19 19:45:13.809538,28,False
537,183,2018-11-19 19:45:13.811681,39,False
538,183,2018-11-19 19:45:13.813865,56,True
539,184,2018-11-19 19:47:14.148556,5,False
540,184,2018-11-19 19:47:14.151890,19,True
541,184,2018-11-19 19:47:14.155951,23,False
542,184,2018-11-19 19:47:14.161153,38,False
543,184,2018-11-19 19:47:14.165965,54,True
544,185,2018-11-19 19:47:40.534183,5,False
545,185,2018-11-19 19:47:40.536930,19,True
546,185,2018-11-19 19:47:40.539107,23,False
547,185,2018-11-19 19:47:40.541223,38,False
548,185,2018-11-19 19:47:40.544427,54,True
549,186,2018-11-19 19:48:07.810543,4,False
550,186,2018-11-19 19:48:07.814140,18,True
551,186,2018-11-19 19:48:07.816300,20,False
552,186,2018-11-19 19:48:07.818680,37,False
553,186,2018-11-19 19:48:07.821703,53,True
554,187,2018-11-19 19:48:34.307202,6,False
555,187,2018-11-19 19:48:34.309996,18,True
556,187,2018-11-19 19:48:34.312330,20,False
557,187,2018-11-19 19:48:34.314491,37,False
558,187,2018-11-19 19:48:34.317238,53,True
559,188,2018-11-19 19:49:00.851454,5,False
560,188,2018-11-19 19:49:00.854212,17,True
561,188,2018-11-19 19:49:00.856604,19,False
562,188,2018-11-19 19:49:00.859878,37,False
563,188,2018-11-19 19:49:00.863139,52,True
564,189,2018-11-19 19:49:27.070533,5,False
565,189,2018-11-19 19:49:27.073277,17,True
566,189,2018-11-19 19:49:27.075463,19,False
567,189,2018-11-19 19:49:27.077715,37,False
568,189,2018-11-19 19:49:27.080933,52,True
569,190,2018-11-19 19:49:53.255673,5,False
570,190,2018-11-19 19:49:53.258527,17,True
571,190,2018-11-19 19:49:53.260827,19,False
572,190,2018-11-19 19:49:53.267069,37,False
573,190,2018-11-19 19:49:53.269965,52,True
574,191,2018-11-19 19:50:19.491306,4,False
575,191,2018-11-19 19:50:19.494168,16,True
576,191,2018-11-19 19:50:19.496505,19,False
577,191,2018-11-19 19:50:19.498668,36,False
578,191,2018-11-19 19:50:19.501932,51,True
579,192,2018-11-19 19:50:46.630868,4,False
