,idscrap,time_saved,minutes,theorique
0,1,2018-12-04 15:00:56.356818,6,False
1,1,2018-12-04 15:00:56.372451,18,True
2,1,2018-12-04 15:00:56.372451,33,True
3,1,2018-12-04 15:00:56.372451,48,True
4,2,2018-12-04 15:01:22.756599,5,False
5,2,2018-12-04 15:01:22.772228,17,True
6,2,2018-12-04 15:01:22.772228,32,True
7,2,2018-12-04 15:01:22.787807,47,True
8,3,2018-12-04 15:01:49.108659,5,False
9,3,2018-12-04 15:01:49.124301,17,True
10,3,2018-12-04 15:01:49.124301,32,True
11,3,2018-12-04 15:01:49.124301,47,True
12,4,2018-12-04 15:02:16.312424,2,False
13,4,2018-12-04 15:02:16.328051,16,True
14,4,2018-12-04 15:02:16.328051,31,True
15,4,2018-12-04 15:02:16.328051,46,True
16,5,2018-12-04 15:02:43.140957,2,False
17,5,2018-12-04 15:02:43.156586,27,False
18,5,2018-12-04 15:02:43.156586,31,True
19,5,2018-12-04 15:02:43.156586,46,True
20,6,2018-12-04 15:03:09.703744,1,False
21,6,2018-12-04 15:03:09.703744,26,False
22,6,2018-12-04 15:03:09.703744,30,True
23,6,2018-12-04 15:03:09.719376,45,True
24,7,2018-12-04 15:03:36.380035,1,False
25,7,2018-12-04 15:03:36.395689,26,False
26,7,2018-12-04 15:03:36.395689,30,True
27,7,2018-12-04 15:03:36.395689,45,True
28,8,2018-12-04 15:04:03.568700,0,False
29,8,2018-12-04 15:04:03.568700,25,False
30,8,2018-12-04 15:04:03.568700,29,True
31,8,2018-12-04 15:04:03.568700,44,True
32,8,2018-12-04 15:04:03.584328,59,True
0,9,2018-12-04 15:05:08.029877,24,False
0,9,2018-12-04 15:05:08.029877,28,True
0,9,2018-12-04 15:05:08.029877,43,True
0,9,2018-12-04 15:05:08.029877,58,True
0,10,2018-12-04 15:05:34.541462,24,False
0,10,2018-12-04 15:05:34.541462,28,True
0,10,2018-12-04 15:05:34.541462,43,True
0,10,2018-12-04 15:05:34.562488,58,True
0,11,2018-12-04 15:06:01.125301,23,False
0,11,2018-12-04 15:06:01.125301,27,True
0,11,2018-12-04 15:06:01.140928,42,True
0,11,2018-12-04 15:06:01.140928,57,True
0,12,2018-12-04 15:06:28.351686,23,False
0,12,2018-12-04 15:06:28.367303,27,True
0,12,2018-12-04 15:06:28.367303,42,True
0,12,2018-12-04 15:06:28.367303,57,True
0,13,2018-12-04 15:06:54.876527,23,False
0,13,2018-12-04 15:06:54.876527,27,True
0,13,2018-12-04 15:06:54.892119,42,True
0,13,2018-12-04 15:06:54.892119,57,True
0,14,2018-12-04 15:07:21.333677,22,False
0,14,2018-12-04 15:07:21.333677,26,True
0,14,2018-12-04 15:07:21.349312,41,True
0,14,2018-12-04 15:07:21.349312,56,True
