,idscrap,time_saved,minutes,theorique
0,1,2018-12-04 14:29:15.797332,11,False
1,1,2018-12-04 14:29:15.797332,20,False
2,1,2018-12-04 14:29:15.797332,36,False
3,1,2018-12-04 14:29:15.812928,50,False
4,2,2018-12-04 14:29:43.002776,11,False
5,2,2018-12-04 14:29:43.002776,20,False
6,2,2018-12-04 14:29:43.002776,37,False
7,2,2018-12-04 14:29:43.018400,50,False
8,3,2018-12-04 15:00:34.881139,2,False
9,3,2018-12-04 15:00:34.881139,21,False
10,3,2018-12-04 15:00:34.881139,34,True
11,3,2018-12-04 15:00:34.881139,49,True
12,4,2018-12-04 15:01:01.490906,20,False
13,4,2018-12-04 15:01:01.506536,33,True
14,4,2018-12-04 15:01:01.506536,48,True
15,5,2018-12-04 15:01:28.452741,20,False
16,5,2018-12-04 15:01:28.468372,33,True
17,5,2018-12-04 15:01:28.468372,48,True
18,6,2018-12-04 15:01:54.907052,20,False
19,6,2018-12-04 15:01:54.922729,33,True
20,6,2018-12-04 15:01:54.922729,48,True
21,7,2018-12-04 15:02:21.384000,17,False
22,7,2018-12-04 15:02:21.384000,32,True
23,7,2018-12-04 15:02:21.384000,47,True
24,8,2018-12-04 15:02:47.801483,17,False
25,8,2018-12-04 15:02:47.803486,43,False
26,8,2018-12-04 15:02:47.805489,47,True
27,9,2018-12-04 15:03:14.199797,16,False
28,9,2018-12-04 15:03:14.215467,42,False
29,9,2018-12-04 15:03:14.215467,46,True
30,10,2018-12-04 15:03:40.850343,16,False
31,10,2018-12-04 15:03:40.866004,42,False
32,10,2018-12-04 15:03:40.866004,46,True
33,11,2018-12-04 15:04:07.267351,15,False
34,11,2018-12-04 15:04:07.267351,41,False
35,11,2018-12-04 15:04:07.267351,45,True
36,12,2018-12-04 15:04:47.795600,15,False
37,12,2018-12-04 15:04:47.795600,41,False
38,12,2018-12-04 15:04:47.795600,45,True
39,13,2018-12-04 15:05:14.107962,15,False
40,13,2018-12-04 15:05:14.123588,40,False
41,13,2018-12-04 15:05:14.123588,44,True
42,13,2018-12-04 15:05:14.123588,59,True
43,14,2018-12-04 15:05:40.465477,15,False
44,14,2018-12-04 15:05:40.465477,40,False
45,14,2018-12-04 15:05:40.481140,44,True
46,14,2018-12-04 15:05:40.481140,59,True
47,15,2018-12-04 15:06:07.289729,14,False
48,15,2018-12-04 15:06:07.289729,39,False
49,15,2018-12-04 15:06:07.289729,43,True
50,15,2018-12-04 15:06:07.289729,58,True
51,16,2018-12-04 15:06:33.669688,14,False
52,16,2018-12-04 15:06:33.669688,39,False
53,16,2018-12-04 15:06:33.669688,43,True
54,16,2018-12-04 15:06:33.669688,58,True
55,17,2018-12-04 15:06:59.959741,14,False
56,17,2018-12-04 15:06:59.959741,39,False
57,17,2018-12-04 15:06:59.959741,43,True
58,17,2018-12-04 15:06:59.975377,58,True
59,18,2018-12-04 15:07:26.309941,13,False
60,18,2018-12-04 15:07:26.309941,38,False
61,18,2018-12-04 15:07:26.325569,42,True
62,18,2018-12-04 15:07:26.325569,57,True
63,19,2018-12-04 15:40:35.384996,5,False
64,19,2018-12-04 15:40:35.400619,13,False
65,19,2018-12-04 15:40:35.400619,32,False
66,19,2018-12-04 15:40:35.400619,38,True
67,19,2018-12-04 15:40:35.400619,53,True
68,20,2018-12-04 15:41:01.753435,4,False
69,20,2018-12-04 15:41:01.753435,12,False
70,20,2018-12-04 15:41:01.771615,31,False
71,20,2018-12-04 15:41:01.777630,37,True
72,20,2018-12-04 15:41:01.782643,52,True
73,21,2018-12-04 15:41:28.076286,4,False
74,21,2018-12-04 15:41:28.091935,12,False
75,21,2018-12-04 15:41:28.091935,31,False
76,21,2018-12-04 15:41:28.091935,37,True
77,21,2018-12-04 15:41:28.107557,52,True
78,22,2018-12-04 15:41:54.425318,4,False
79,22,2018-12-04 15:41:54.425318,12,False
80,22,2018-12-04 15:41:54.425318,31,False
81,22,2018-12-04 15:41:54.440948,37,True
82,22,2018-12-04 15:41:54.440948,52,True
83,23,2018-12-04 15:42:20.784171,3,False
84,23,2018-12-04 15:42:20.784171,11,False
85,23,2018-12-04 15:42:20.799803,27,False
86,23,2018-12-04 15:42:20.799803,36,True
87,23,2018-12-04 15:42:20.815386,51,True
88,24,2018-12-04 15:42:47.112444,3,False
89,24,2018-12-04 15:42:47.112444,11,False
90,24,2018-12-04 15:42:47.112444,27,False
91,24,2018-12-04 15:42:47.128119,36,True
92,24,2018-12-04 15:42:47.128119,51,True
93,25,2018-12-04 15:43:13.462401,2,False
94,25,2018-12-04 15:43:13.462401,8,False
95,25,2018-12-04 15:43:13.478028,26,False
96,25,2018-12-04 15:43:13.478028,35,True
97,25,2018-12-04 15:43:13.493661,50,True
98,26,2018-12-04 15:43:40.728152,2,False
99,26,2018-12-04 15:43:40.728152,8,False
100,26,2018-12-04 15:43:40.743784,26,False
101,26,2018-12-04 15:43:40.743784,35,True
102,26,2018-12-04 15:43:40.743784,50,True
103,27,2018-12-04 15:44:07.283859,1,False
104,27,2018-12-04 15:44:07.299441,7,False
105,27,2018-12-04 15:44:07.299441,25,False
106,27,2018-12-04 15:44:07.299441,34,True
107,27,2018-12-04 15:44:07.315105,49,True
108,28,2018-12-04 15:44:33.566452,1,False
109,28,2018-12-04 15:44:33.582072,8,False
110,28,2018-12-04 15:44:33.582072,25,False
111,28,2018-12-04 15:44:33.582072,34,True
112,28,2018-12-04 15:44:33.597717,49,True
113,29,2018-12-04 15:45:00.726095,1,False
114,29,2018-12-04 15:45:00.726095,8,False
115,29,2018-12-04 15:45:00.726095,22,False
116,29,2018-12-04 15:45:00.741727,33,True
117,29,2018-12-04 15:45:00.741727,48,True
118,30,2018-12-04 15:45:27.610911,7,False
119,30,2018-12-04 15:45:27.616424,22,False
120,30,2018-12-04 15:45:27.620936,33,True
121,30,2018-12-04 15:45:27.625448,48,True
122,31,2018-12-04 15:45:54.172725,7,False
123,31,2018-12-04 15:45:54.175266,22,False
124,31,2018-12-04 15:45:54.175266,33,True
125,31,2018-12-04 15:45:54.175266,48,True
